seed,state_idx,split,ood_type,horizon,outcome_m1,outcome_0,outcome_p1,residual_m1,residual_p1,best_action,mode,history_obs,history_act
2,263,train,none,1,"[-2.752706527709961, -2.7733922004699707]","[-2.2950820922851562, -2.315767765045166]","[-2.237457513809204, -2.258143186569214]","[-0.4576244354248047, -0.4576244354248047]","[0.05762457847595215, 0.05762457847595215]",1,0,"[[-3.196620225906372, -3.3450117111206055], [-2.9323806762695312, -3.150214433670044], [-2.7768115997314453, -2.9360690116882324], [-2.584226369857788, -2.811020851135254], [-2.896725654602051, -3.126413106918335], [-2.7093701362609863, -2.9636240005493164], [-2.561475992202759, -2.8374626636505127], [-2.3275115489959717, -2.525245189666748]]","[-1.0, -1.0, -1.0, 0.0, -1.0, 0.0, 1.0, 0.0]"
2,263,train,none,3,"[-3.2500462532043457, -3.319063425064087]","[-1.999014973640442, -2.0680317878723145]","[-1.7928318977355957, -1.8618489503860474]","[-1.2510312795639038, -1.2510316371917725]","[0.2061830759048462, 0.2061828374862671]",1,0,"[[-3.196620225906372, -3.3450117111206055], [-2.9323806762695312, -3.150214433670044], [-2.7768115997314453, -2.9360690116882324], [-2.584226369857788, -2.811020851135254], [-2.896725654602051, -3.126413106918335], [-2.7093701362609863, -2.9636240005493164], [-2.561475992202759, -2.8374626636505127], [-2.3275115489959717, -2.525245189666748]]","[-1.0, -1.0, -1.0, 0.0, -1.0, 0.0, 1.0, 0.0]"
2,263,train,none,5,"[-3.705798625946045, -3.758448362350464]","[-1.785050868988037, -1.837700366973877]","[-1.3701285123825073, -1.4227782487869263]","[-1.9207477569580078, -1.920747995376587]","[0.4149223566055298, 0.4149221181869507]",1,0,"[[-3.196620225906372, -3.3450117111206055], [-2.9323806762695312, -3.150214433670044], [-2.7768115997314453, -2.9360690116882324], [-2.584226369857788, -2.811020851135254], [-2.896725654602051, -3.126413106918335], [-2.7093701362609863, -2.9636240005493164], [-2.561475992202759, -2.8374626636505127], [-2.3275115489959717, -2.525245189666748]]","[-1.0, -1.0, -1.0, 0.0, -1.0, 0.0, 1.0, 0.0]"
2,2575,train,none,1,"[-3.619755268096924, -3.2386882305145264]","[-3.2039802074432373, -2.8229129314422607]","[-3.1882050037384033, -2.807137966156006]","[-0.4157750606536865, -0.4157752990722656]","[0.015775203704833984, 0.015774965286254883]",1,0,"[[-3.696925401687622, -3.5260488986968994], [-3.800006866455078, -3.7514383792877197], [-3.6397271156311035, -3.589597463607788], [-3.4400711059570312, -3.304798126220703], [-3.313481330871582, -3.0964746475219727], [-3.509977340698242, -3.339479923248291], [-3.3977110385894775, -3.193434953689575], [-3.2842464447021484, -3.059082269668579]]","[0.0, -1.0, 0.0, 1.0, 1.0, -1.0, 1.0, 1.0]"
2,2575,train,none,3,"[-3.9747836589813232, -3.6812188625335693]","[-2.8192954063415527, -2.5257303714752197]","[-2.7468059062957764, -2.4532411098480225]","[-1.1554882526397705, -1.1554884910583496]","[0.07248950004577637, 0.07248926162719727]",1,0,"[[-3.696925401687622, -3.5260488986968994], [-3.800006866455078, -3.7514383792877197], [-3.6397271156311035, -3.589597463607788], [-3.4400711059570312, -3.304798126220703], [-3.313481330871582, -3.0964746475219727], [-3.509977340698242, -3.339479923248291], [-3.3977110385894775, -3.193434953689575], [-3.2842464447021484, -3.059082269668579]]","[0.0, -1.0, 0.0, 1.0, 1.0, -1.0, 1.0, 1.0]"
2,2575,train,none,5,"[-4.320493698120117, -4.045913219451904]","[-2.5253539085388184, -2.2507734298706055]","[-2.3560564517974854, -2.0814757347106934]","[-1.7951397895812988, -1.7951397895812988]","[0.169297456741333, 0.1692976951599121]",1,0,"[[-3.696925401687622, -3.5260488986968994], [-3.800006866455078, -3.7514383792877197], [-3.6397271156311035, -3.589597463607788], [-3.4400711059570312, -3.304798126220703], [-3.313481330871582, -3.0964746475219727], [-3.509977340698242, -3.339479923248291], [-3.3977110385894775, -3.193434953689575], [-3.2842464447021484, -3.059082269668579]]","[0.0, -1.0, 0.0, 1.0, 1.0, -1.0, 1.0, 1.0]"
2,1291,train,none,1,"[-2.6619718074798584, -2.71211576461792]","[-2.693394899368286, -2.7435388565063477]","[-3.1248183250427246, -3.174962282180786]","[0.031423091888427734, 0.031423091888427734]","[-0.4314234256744385, -0.4314234256744385]",-1,1,"[[-2.9416916370391846, -3.060295343399048], [-2.720235824584961, -2.8829944133758545], [-2.6506869792938232, -2.7296130657196045], [-2.961392879486084, -3.055624008178711], [-3.1992831230163574, -3.385848045349121], [-2.989586591720581, -3.2600109577178955], [-2.8969881534576416, -3.082460880279541], [-2.746788263320923, -2.9755306243896484]]","[-1.0, 0.0, 0.0, 1.0, 1.0, 0.0, -1.0, 0.0]"
2,1291,train,none,3,"[-2.2364349365234375, -2.332038164138794]","[-2.358492136001587, -2.4540953636169434]","[-3.550612688064575, -3.6462156772613525]","[0.12205719947814941, 0.12205719947814941]","[-1.1921205520629883, -1.1921203136444092]",-1,1,"[[-2.9416916370391846, -3.060295343399048], [-2.720235824584961, -2.8829944133758545], [-2.6506869792938232, -2.7296130657196045], [-2.961392879486084, -3.055624008178711], [-3.1992831230163574, -3.385848045349121], [-2.989586591720581, -3.2600109577178955], [-2.8969881534576416, -3.082460880279541], [-2.746788263320923, -2.9755306243896484]]","[-1.0, 0.0, 0.0, 1.0, 1.0, 0.0, -1.0, 0.0]"
2,1291,train,none,5,"[-1.8508628606796265, -1.9275068044662476]","[-2.1094789505004883, -2.1861226558685303]","[-3.9534692764282227, -4.0301127433776855]","[0.2586160898208618, 0.2586158514022827]","[-1.8439903259277344, -1.8439900875091553]",-1,1,"[[-2.9416916370391846, -3.060295343399048], [-2.720235824584961, -2.8829944133758545], [-2.6506869792938232, -2.7296130657196045], [-2.961392879486084, -3.055624008178711], [-3.1992831230163574, -3.385848045349121], [-2.989586591720581, -3.2600109577178955], [-2.8969881534576416, -3.082460880279541], [-2.746788263320923, -2.9755306243896484]]","[-1.0, 0.0, 0.0, 1.0, 1.0, 0.0, -1.0, 0.0]"
2,1150,train,none,1,"[-3.468334197998047, -3.2205562591552734]","[-3.0479581356048584, -2.800180196762085]","[-3.0275819301605225, -2.779803991317749]","[-0.4203760623931885, -0.4203760623931885]","[0.020376205444335938, 0.020376205444335938]",1,0,"[[-3.0382630825042725, -2.690239429473877], [-2.724360466003418, -2.508049488067627], [-2.6020894050598145, -2.4103426933288574], [-2.9486024379730225, -2.726710796356201], [-2.6933202743530273, -2.5859336853027344], [-2.994147300720215, -2.8873250484466553], [-3.218752861022949, -3.2061901092529297], [-3.1200125217437744, -3.0351529121398926]]","[0.0, -1.0, 0.0, 1.0, -1.0, -1.0, -1.0, 0.0]"
2,1150,train,none,3,"[-3.8448050022125244, -3.6715338230133057]","[-2.67848539352417, -2.505214214324951]","[-2.5915143489837646, -2.418243169784546]","[-1.1663196086883545, -1.1663196086883545]","[0.08697104454040527, 0.08697104454040527]",1,0,"[[-3.0382630825042725, -2.690239429473877], [-2.724360466003418, -2.508049488067627], [-2.6020894050598145, -2.4103426933288574], [-2.9486024379730225, -2.726710796356201], [-2.6933202743530273, -2.5859336853027344], [-2.994147300720215, -2.8873250484466553], [-3.218752861022949, -3.2061901092529297], [-3.1200125217437744, -3.0351529121398926]]","[0.0, -1.0, 0.0, 1.0, -1.0, -1.0, -1.0, 0.0]"
2,1150,train,none,5,"[-4.207918643951416, -4.041903495788574]","[-2.39827299118042, -2.23225736618042]","[-2.203089952468872, -2.037074565887451]","[-1.809645652770996, -1.8096461296081543]","[0.19518303871154785, 0.19518280029296875]",1,0,"[[-3.0382630825042725, -2.690239429473877], [-2.724360466003418, -2.508049488067627], [-2.6020894050598145, -2.4103426933288574], [-2.9486024379730225, -2.726710796356201], [-2.6933202743530273, -2.5859336853027344], [-2.994147300720215, -2.8873250484466553], [-3.218752861022949, -3.2061901092529297], [-3.1200125217437744, -3.0351529121398926]]","[0.0, -1.0, 0.0, 1.0, -1.0, -1.0, -1.0, 0.0]"
2,20,train,none,1,"[-0.7912524938583374, -1.1972330808639526]","[-0.9612041711807251, -1.3671847581863403]","[-1.5311558246612549, -1.9371364116668701]","[0.1699516773223877, 0.1699516773223877]","[-0.5699516534805298, -0.5699516534805298]",-1,1,"[[-2.0155467987060547, -2.4595251083374023], [-1.8648771047592163, -2.296844005584717], [-1.8181447982788086, -2.2437119483947754], [-1.4943382740020752, -2.086811065673828], [-1.4211856126785278, -1.9401577711105347], [-1.2726110219955444, -1.6702876091003418], [-1.2098952531814575, -1.614187240600586], [-0.9234294891357422, -1.5267367362976074]]","[0.0, 0.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0]"
2,20,train,none,3,"[-0.18563002347946167, -0.6023757457733154]","[-0.7951900362968445, -1.2119357585906982]","[-2.275750160217285, -2.6924960613250732]","[0.6095600128173828, 0.6095600128173828]","[-1.480560064315796, -1.480560302734375]",-1,1,"[[-2.0155467987060547, -2.4595251083374023], [-1.8648771047592163, -2.296844005584717], [-1.8181447982788086, -2.2437119483947754], [-1.4943382740020752, -2.086811065673828], [-1.4211856126785278, -1.9401577711105347], [-1.2726110219955444, -1.6702876091003418], [-1.2098952531814575, -1.614187240600586], [-0.9234294891357422, -1.5267367362976074]]","[0.0, 0.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0]"
2,20,train,none,5,"[0.5903124213218689, 0.22383759915828705]","[-0.6985988020896912, -1.0650736093521118]","[-2.9012467861175537, -3.2677218914031982]","[1.28891122341156, 1.28891122341156]","[-2.2026479244232178, -2.202648162841797]",-1,1,"[[-2.0155467987060547, -2.4595251083374023], [-1.8648771047592163, -2.296844005584717], [-1.8181447982788086, -2.2437119483947754], [-1.4943382740020752, -2.086811065673828], [-1.4211856126785278, -1.9401577711105347], [-1.2726110219955444, -1.6702876091003418], [-1.2098952531814575, -1.614187240600586], [-0.9234294891357422, -1.5267367362976074]]","[0.0, 0.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0]"
2,4,train,none,1,"[-2.6223251819610596, -3.013395309448242]","[-2.1698503494262695, -2.5609207153320312]","[-2.1173758506774902, -2.508445978164673]","[-0.45247483253479004, -0.45247459411621094]","[0.0524744987487793, 0.0524747371673584]",1,0,"[[0.05350165441632271, -0.8158532977104187], [0.05350165441632271, -0.8158532977104187], [0.05350165441632271, -0.8158532977104187], [-0.6072244048118591, -1.5013397932052612], [-1.1722441911697388, -2.0840890407562256], [-1.663931131362915, -2.545231819152832], [-1.6604642868041992, -2.4143190383911133], [-2.1956887245178223, -2.7833008766174316]]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, -1.0]"
2,4,train,none,3,"[-3.126279592514038, -3.529568672180176]","[-1.8859931230545044, -2.2892825603485107]","[-1.6959820985794067, -2.099271297454834]","[-1.2402864694595337, -1.240286111831665]","[0.19001102447509766, 0.19001126289367676]",1,0,"[[0.05350165441632271, -0.8158532977104187], [0.05350165441632271, -0.8158532977104187], [0.05350165441632271, -0.8158532977104187], [-0.6072244048118591, -1.5013397932052612], [-1.1722441911697388, -2.0840890407562256], [-1.663931131362915, -2.545231819152832], [-1.6604642868041992, -2.4143190383911133], [-2.1956887245178223, -2.7833008766174316]]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, -1.0]"
2,4,train,none,5,"[-3.590273141860962, -3.944603204727173]","[-1.6830486059188843, -2.037379026412964]","[-1.2985358238220215, -1.652866244316101]","[-1.9072245359420776, -1.907224178314209]","[0.3845127820968628, 0.3845127820968628]",1,0,"[[0.05350165441632271, -0.8158532977104187], [0.05350165441632271, -0.8158532977104187], [0.05350165441632271, -0.8158532977104187], [-0.6072244048118591, -1.5013397932052612], [-1.1722441911697388, -2.0840890407562256], [-1.663931131362915, -2.545231819152832], [-1.6604642868041992, -2.4143190383911133], [-2.1956887245178223, -2.7833008766174316]]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, -1.0]"
2,80,train,none,1,"[-2.0324597358703613, -1.9429328441619873]","[-2.1084775924682617, -2.0189504623413086]","[-2.5844950675964355, -2.4949681758880615]","[0.07601785659790039, 0.07601761817932129]","[-0.47601747512817383, -0.47601771354675293]",-1,1,"[[-2.526768445968628, -1.8728770017623901], [-2.9220571517944336, -2.3307478427886963], [-2.738595962524414, -2.2434287071228027], [-2.5026352405548096, -2.0556461811065674], [-2.2056467533111572, -1.9053118228912354], [-2.5394506454467773, -2.3631367683410645], [-2.3084092140197754, -2.3498406410217285], [-2.1310856342315674, -2.212805986404419]]","[0.0, 1.0, 0.0, -1.0, -1.0, 1.0, 0.0, -1.0]"
2,80,train,none,3,"[-1.5639251470565796, -1.533475399017334]","[-1.8306043148040771, -1.8001543283462524]","[-3.121403932571411, -3.090954065322876]","[0.26667916774749756, 0.26667892932891846]","[-1.290799617767334, -1.2907997369766235]",-1,1,"[[-2.526768445968628, -1.8728770017623901], [-2.9220571517944336, -2.3307478427886963], [-2.738595962524414, -2.2434287071228027], [-2.5026352405548096, -2.0556461811065674], [-2.2056467533111572, -1.9053118228912354], [-2.5394506454467773, -2.3631367683410645], [-2.3084092140197754, -2.3498406410217285], [-2.1310856342315674, -2.212805986404419]]","[0.0, 1.0, 0.0, -1.0, -1.0, 1.0, 0.0, -1.0]"
2,80,train,none,5,"[-1.1008110046386719, -1.0636919736862183]","[-1.6330602169036865, -1.5959409475326538]","[-3.6044304370880127, -3.5673110485076904]","[0.5322492122650146, 0.5322489738464355]","[-1.9713702201843262, -1.9713701009750366]",-1,1,"[[-2.526768445968628, -1.8728770017623901], [-2.9220571517944336, -2.3307478427886963], [-2.738595962524414, -2.2434287071228027], [-2.5026352405548096, -2.0556461811065674], [-2.2056467533111572, -1.9053118228912354], [-2.5394506454467773, -2.3631367683410645], [-2.3084092140197754, -2.3498406410217285], [-2.1310856342315674, -2.212805986404419]]","[0.0, 1.0, 0.0, -1.0, -1.0, 1.0, 0.0, -1.0]"
2,992,train,none,1,"[-3.0213489532470703, -2.5388731956481934]","[-3.0477418899536133, -2.5652661323547363]","[-3.474134922027588, -2.99165940284729]","[0.02639293670654297, 0.02639293670654297]","[-0.4263930320739746, -0.4263932704925537]",-1,1,"[[-3.4488720893859863, -3.3136181831359863], [-3.187891960144043, -3.1513943672180176], [-3.0605580806732178, -2.922565221786499], [-3.2110419273376465, -3.2244770526885986], [-3.1289889812469482, -3.0244574546813965], [-3.4208645820617676, -3.2259082794189453], [-3.290607213973999, -3.004647970199585], [-3.1197850704193115, -2.787875175476074]]","[1.0, 0.0, 1.0, -1.0, 0.0, -1.0, -1.0, 0.0]"
2,992,train,none,3,"[-2.5727527141571045, -2.187666654586792]","[-2.6782901287078857, -2.2932043075561523]","[-3.858474016189575, -3.4733879566192627]","[0.10553741455078125, 0.10553765296936035]","[-1.1801838874816895, -1.1801836490631104]",-1,1,"[[-3.4488720893859863, -3.3136181831359863], [-3.187891960144043, -3.1513943672180176], [-3.0605580806732178, -2.922565221786499], [-3.2110419273376465, -3.2244770526885986], [-3.1289889812469482, -3.0244574546813965], [-3.4208645820617676, -3.2259082794189453], [-3.290607213973999, -3.004647970199585], [-3.1197850704193115, -2.787875175476074]]","[1.0, 0.0, 1.0, -1.0, 0.0, -1.0, -1.0, 0.0]"
2,992,train,none,5,"[-2.1698532104492188, -1.8126749992370605]","[-2.398096799850464, -2.0409185886383057]","[-4.226230144500732, -3.869051694869995]","[0.22824358940124512, 0.22824358940124512]","[-1.8281333446502686, -1.8281331062316895]",-1,1,"[[-3.4488720893859863, -3.3136181831359863], [-3.187891960144043, -3.1513943672180176], [-3.0605580806732178, -2.922565221786499], [-3.2110419273376465, -3.2244770526885986], [-3.1289889812469482, -3.0244574546813965], [-3.4208645820617676, -3.2259082794189453], [-3.290607213973999, -3.004647970199585], [-3.1197850704193115, -2.787875175476074]]","[1.0, 0.0, 1.0, -1.0, 0.0, -1.0, -1.0, 0.0]"
2,2693,train,none,1,"[-1.9288138151168823, -1.7060364484786987]","[-1.366965413093567, -1.1441879272460938]","[-1.2051169872283936, -0.9823395013809204]","[-0.5618484020233154, -0.561848521232605]","[0.16184842586517334, 0.16184842586517334]",1,0,"[[-1.665865421295166, -1.7690516710281372], [-1.5262291431427002, -1.5702232122421265], [-1.5017346143722534, -1.4788036346435547], [-1.3709975481033325, -1.3745107650756836], [-1.0939565896987915, -1.120106816291809], [-1.010915994644165, -1.096559762954712], [-1.5027097463607788, -1.6062732934951782], [-1.3505465984344482, -1.2920032739639282]]","[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, -1.0, 1.0]"
2,2693,train,none,3,"[-2.6232211589813232, -2.472512722015381]","[-1.1613895893096924, -1.01068115234375]","[-0.5864680409431458, -0.43575960397720337]","[-1.4618315696716309, -1.4618315696716309]","[0.5749215483665466, 0.5749215483665466]",1,0,"[[-1.665865421295166, -1.7690516710281372], [-1.5262291431427002, -1.5702232122421265], [-1.5017346143722534, -1.4788036346435547], [-1.3709975481033325, -1.3745107650756836], [-1.0939565896987915, -1.120106816291809], [-1.010915994644165, -1.096559762954712], [-1.5027097463607788, -1.6062732934951782], [-1.3505465984344482, -1.2920032739639282]]","[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, -1.0, 1.0]"
2,2693,train,none,5,"[-3.2084856033325195, -3.062833070755005]","[-1.0290939807891846, -0.8834413886070251]","[0.21220415830612183, 0.3578566908836365]","[-2.179391622543335, -2.179391622543335]","[1.2412981986999512, 1.2412980794906616]",1,0,"[[-1.665865421295166, -1.7690516710281372], [-1.5262291431427002, -1.5702232122421265], [-1.5017346143722534, -1.4788036346435547], [-1.3709975481033325, -1.3745107650756836], [-1.0939565896987915, -1.120106816291809], [-1.010915994644165, -1.096559762954712], [-1.5027097463607788, -1.6062732934951782], [-1.3505465984344482, -1.2920032739639282]]","[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, -1.0, 1.0]"
2,531,train,none,1,"[-4.3000383377075195, -4.010193347930908]","[-3.916172742843628, -3.6263275146484375]","[-3.932307004928589, -3.6424617767333984]","[-0.3838655948638916, -0.3838658332824707]","[-0.016134262084960938, -0.016134262084960938]",0,0,"[[-3.3263862133026123, -3.4768226146698], [-3.2408063411712646, -3.2547316551208496], [-3.111315965652466, -3.036156177520752], [-2.9111218452453613, -2.883173704147339], [-3.2766547203063965, -3.1727535724639893], [-3.640190601348877, -3.4401180744171143], [-3.812060832977295, -3.6635191440582275], [-4.0339226722717285, -3.9047818183898926]]","[-1.0, 0.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0]"
2,531,train,none,3,"[-4.540801525115967, -4.329564094543457]","[-3.4620490074157715, -3.25081205368042]","[-3.4874327182769775, -3.276195526123047]","[-1.0787525177001953, -1.078752040863037]","[-0.025383710861206055, -0.025383472442626953]",0,0,"[[-3.3263862133026123, -3.4768226146698], [-3.2408063411712646, -3.2547316551208496], [-3.111315965652466, -3.036156177520752], [-2.9111218452453613, -2.883173704147339], [-3.2766547203063965, -3.1727535724639893], [-3.640190601348877, -3.4401180744171143], [-3.812060832977295, -3.6635191440582275], [-4.0339226722717285, -3.9047818183898926]]","[-1.0, 0.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0]"
2,531,train,none,5,"[-4.795717239379883, -4.595437049865723]","[-3.1054391860961914, -2.9051594734191895]","[-3.1066243648529053, -2.906344413757324]","[-1.6902780532836914, -1.6902775764465332]","[-0.0011851787567138672, -0.0011849403381347656]",0,0,"[[-3.3263862133026123, -3.4768226146698], [-3.2408063411712646, -3.2547316551208496], [-3.111315965652466, -3.036156177520752], [-2.9111218452453613, -2.883173704147339], [-3.2766547203063965, -3.1727535724639893], [-3.640190601348877, -3.4401180744171143], [-3.812060832977295, -3.6635191440582275], [-4.0339226722717285, -3.9047818183898926]]","[-1.0, 0.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0]"
2,1768,train,none,1,"[-2.0573344230651855, -1.5800966024398804]","[-1.497174859046936, -1.0199371576309204]","[-1.3370152711868286, -0.859777569770813]","[-0.5601595640182495, -0.56015944480896]","[0.16015958786010742, 0.16015958786010742]",1,0,"[[-1.2892301082611084, -1.073325514793396], [-0.9850984215736389, -0.7737265825271606], [-0.671810507774353, -0.39970535039901733], [-0.39095401763916016, -0.13217557966709137], [-1.0863070487976074, -0.9710506796836853], [-0.8911021947860718, -0.647230863571167], [-0.8634823560714722, -0.5652503371238708], [-1.4876091480255127, -1.1612129211425781]]","[0.0, 1.0, 1.0, 1.0, -1.0, 1.0, 0.0, -1.0]"
2,1768,train,none,3,"[-2.737525701522827, -2.3571667671203613]","[-1.278903603553772, -0.8985447883605957]","[-0.714112401008606, -0.33375364542007446]","[-1.4586220979690552, -1.4586219787597656]","[0.564791202545166, 0.5647911429405212]",1,0,"[[-1.2892301082611084, -1.073325514793396], [-0.9850984215736389, -0.7737265825271606], [-0.671810507774353, -0.39970535039901733], [-0.39095401763916016, -0.13217557966709137], [-1.0863070487976074, -0.9710506796836853], [-0.8911021947860718, -0.647230863571167], [-0.8634823560714722, -0.5652503371238708], [-1.4876091480255127, -1.1612129211425781]]","[0.0, 1.0, 1.0, 1.0, -1.0, 1.0, 0.0, -1.0]"
2,1768,train,none,5,"[-3.3110504150390625, -2.9581382274627686]","[-1.1351503133773804, -0.7822383046150208]","[0.05256529897451401, 0.40547725558280945]","[-2.1758999824523926, -2.1758999824523926]","[1.1877156496047974, 1.1877155303955078]",1,0,"[[-1.2892301082611084, -1.073325514793396], [-0.9850984215736389, -0.7737265825271606], [-0.671810507774353, -0.39970535039901733], [-0.39095401763916016, -0.13217557966709137], [-1.0863070487976074, -0.9710506796836853], [-0.8911021947860718, -0.647230863571167], [-0.8634823560714722, -0.5652503371238708], [-1.4876091480255127, -1.1612129211425781]]","[0.0, 1.0, 1.0, 1.0, -1.0, 1.0, 0.0, -1.0]"
2,114,train,none,1,"[-2.576188564300537, -2.0824873447418213]","[-2.080857515335083, -1.5871561765670776]","[-1.9855263233184814, -1.4918251037597656]","[-0.4953310489654541, -0.49533116817474365]","[0.09533119201660156, 0.09533107280731201]",1,0,"[[-1.9077969789505005, -1.6703097820281982], [-1.8991252183914185, -1.569066047668457], [-2.344637632369995, -2.041259527206421], [-2.7503445148468018, -2.4544999599456787], [-2.668180465698242, -2.3486275672912598], [-2.5379278659820557, -2.175717830657959], [-2.3435733318328857, -1.9961093664169312], [-2.1020119190216064, -1.758285641670227]]","[-1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]"
2,114,train,none,3,"[-3.1367838382720947, -2.7415666580200195]","[-1.8056771755218506, -1.4104598760604858]","[-1.475097417831421, -1.0798802375793457]","[-1.3311066627502441, -1.3311067819595337]","[0.3305797576904297, 0.33057963848114014]",1,0,"[[-1.9077969789505005, -1.6703097820281982], [-1.8991252183914185, -1.569066047668457], [-2.344637632369995, -2.041259527206421], [-2.7503445148468018, -2.4544999599456787], [-2.668180465698242, -2.3486275672912598], [-2.5379278659820557, -2.175717830657959], [-2.3435733318328857, -1.9961093664169312], [-2.1020119190216064, -1.758285641670227]]","[-1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]"
2,114,train,none,5,"[-3.6324691772460938, -3.2661476135253906]","[-1.6105635166168213, -1.2442415952682495]","[-0.9507835507392883, -0.5844619274139404]","[-2.0219056606292725, -2.0219058990478516]","[0.659779965877533, 0.6597796678543091]",1,0,"[[-1.9077969789505005, -1.6703097820281982], [-1.8991252183914185, -1.569066047668457], [-2.344637632369995, -2.041259527206421], [-2.7503445148468018, -2.4544999599456787], [-2.668180465698242, -2.3486275672912598], [-2.5379278659820557, -2.175717830657959], [-2.3435733318328857, -1.9961093664169312], [-2.1020119190216064, -1.758285641670227]]","[-1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]"
2,2339,train,none,1,"[-1.7832311391830444, -0.9391176104545593]","[-1.9109153747558594, -1.066801905632019]","[-2.4385995864868164, -1.594486117362976]","[0.12768423557281494, 0.12768429517745972]","[-0.527684211730957, -0.527684211730957]",-1,1,"[[-2.908432722091675, -2.09013032913208], [-2.776101589202881, -1.9025952816009521], [-2.5524210929870605, -1.7337846755981445], [-2.3797459602355957, -1.62032949924469], [-2.2326271533966064, -1.4472111463546753], [-2.145632266998291, -1.374658465385437], [-2.0377566814422607, -1.2413920164108276], [-1.9231255054473877, -1.210544228553772]]","[-1.0, 0.0, 1.0, -1.0, -1.0, 0.0, 0.0, 0.0]"
2,2339,train,none,3,"[-1.2117841243743896, -0.5003198981285095]","[-1.6523044109344482, -0.9408402442932129]","[-3.0493545532226562, -2.337890148162842]","[0.4405202865600586, 0.44052034616470337]","[-1.397050142288208, -1.397049903869629]",-1,1,"[[-2.908432722091675, -2.09013032913208], [-2.776101589202881, -1.9025952816009521], [-2.5524210929870605, -1.7337846755981445], [-2.3797459602355957, -1.62032949924469], [-2.2326271533966064, -1.4472111463546753], [-2.145632266998291, -1.374658465385437], [-2.0377566814422607, -1.2413920164108276], [-1.9231255054473877, -1.210544228553772]]","[-1.0, 0.0, 1.0, -1.0, -1.0, 0.0, 0.0, 0.0]"
2,2339,train,none,5,"[-0.5865370631217957, 0.06519758701324463]","[-1.4721444845199585, -0.8204099535942078]","[-3.5755550861358643, -2.9238200187683105]","[0.8856074213981628, 0.8856075406074524]","[-2.1034107208251953, -2.103410005569458]",-1,1,"[[-2.908432722091675, -2.09013032913208], [-2.776101589202881, -1.9025952816009521], [-2.5524210929870605, -1.7337846755981445], [-2.3797459602355957, -1.62032949924469], [-2.2326271533966064, -1.4472111463546753], [-2.145632266998291, -1.374658465385437], [-2.0377566814422607, -1.2413920164108276], [-1.9231255054473877, -1.210544228553772]]","[-1.0, 0.0, 1.0, -1.0, -1.0, 0.0, 0.0, 0.0]"
2,1241,train,none,1,"[-4.063050270080566, -3.600191831588745]","[-3.666354179382324, -3.203495740890503]","[-3.6696579456329346, -3.2067995071411133]","[-0.3966960906982422, -0.3966960906982422]","[-0.0033037662506103516, -0.0033037662506103516]",0,0,"[[-3.5655391216278076, -3.342629909515381], [-3.5839316844940186, -3.1237213611602783], [-3.856940746307373, -3.417116403579712], [-3.5729730129241943, -3.2446699142456055], [-3.4110536575317383, -3.0945005416870117], [-3.1765007972717285, -2.839489221572876], [-3.488774299621582, -3.174938201904297], [-3.770955801010132, -3.45969557762146]]","[-1.0, 1.0, -1.0, 1.0, 0.0, 0.0, -1.0, -1.0]"
2,1241,train,none,3,"[-4.346593379974365, -3.9792115688323975]","[-3.2365880012512207, -2.869206428527832]","[-3.2229959964752197, -2.855614423751831]","[-1.1100053787231445, -1.1100051403045654]","[0.013592004776000977, 0.013592004776000977]",1,0,"[[-3.5655391216278076, -3.342629909515381], [-3.5839316844940186, -3.1237213611602783], [-3.856940746307373, -3.417116403579712], [-3.5729730129241943, -3.2446699142456055], [-3.4110536575317383, -3.0945005416870117], [-3.1765007972717285, -2.839489221572876], [-3.488774299621582, -3.174938201904297], [-3.770955801010132, -3.45969557762146]]","[-1.0, 1.0, -1.0, 1.0, 0.0, 0.0, -1.0, -1.0]"
2,1241,train,none,5,"[-4.6353936195373535, -4.294193267822266]","[-2.9019603729248047, -2.560760259628296]","[-2.836015462875366, -2.4948153495788574]","[-1.7334332466125488, -1.7334330081939697]","[0.06594491004943848, 0.06594491004943848]",1,0,"[[-3.5655391216278076, -3.342629909515381], [-3.5839316844940186, -3.1237213611602783], [-3.856940746307373, -3.417116403579712], [-3.5729730129241943, -3.2446699142456055], [-3.4110536575317383, -3.0945005416870117], [-3.1765007972717285, -2.839489221572876], [-3.488774299621582, -3.174938201904297], [-3.770955801010132, -3.45969557762146]]","[-1.0, 1.0, -1.0, 1.0, 0.0, 0.0, -1.0, -1.0]"
